tile,route,fold,n_cross_fold_pairs,sum_overlap_m2,capped_overlap_m2
O2023_84_41_1_0124_00164918_8000_0.tif,84-41,2,10,34200.0,10000.0
O2023_84_41_1_0124_00164918_8000_1000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164918_8000_2000.tif,84-41,2,6,19800.0,10000.0
O2023_84_41_1_0124_00164918_8740_1000.tif,84-41,2,8,20000.0,10000.0
O2023_84_41_1_0124_00164918_8740_2000.tif,84-41,2,6,19800.0,10000.0
O2023_84_41_1_0124_00164918_9000_0.tif,84-41,2,10,34200.0,10000.0
O2023_85_45_1_0024_00001566_7000_7000.tif,85-45,2,14,37968.0,10000.0
O2023_85_45_1_0024_00001566_8000_6000.tif,85-45,2,16,41335.0,10000.0
O2023_85_45_1_0024_00001566_8000_7000.tif,85-45,2,22,63873.0,10000.0
O2023_85_45_1_0024_00001567_6000_5000.tif,85-45,2,12,42700.0,10000.0
O2023_85_45_1_0024_00001567_6000_6000.tif,85-45,2,12,31185.0,10000.0
O2023_85_45_1_0024_00001567_6000_7000.tif,85-45,2,8,18865.0,10000.0
O2023_85_45_1_0024_00001567_7000_5000.tif,85-45,2,14,51235.0,10000.0
O2023_85_45_1_0024_00001567_7000_6000.tif,85-45,2,15,38125.0,10000.0
O2023_85_45_1_0024_00001567_7000_7000.tif,85-45,2,11,27775.0,10000.0
O2023_85_45_1_0024_00001567_8000_5000.tif,85-45,2,24,86252.0,10000.0
O2023_85_45_1_0024_00001567_8000_6000.tif,85-45,2,23,70780.0,10000.0
O2023_85_45_1_0024_00001567_8000_7000.tif,85-45,2,18,50520.0,10000.0
O2023_85_45_1_0024_00001567_8720_5000.tif,85-45,2,16,51503.0,10000.0
O2023_85_45_1_0024_00001567_8720_6000.tif,85-45,2,15,42972.0,10000.0
O2023_85_45_1_0024_00001567_8720_7000.tif,85-45,2,12,30369.0,10000.0
O2023_85_45_1_0024_00001568_6000_4000.tif,85-45,2,14,47217.0,10000.0
O2023_85_45_1_0024_00001568_7000_3000.tif,85-45,2,12,33163.0,10000.0
O2023_85_45_1_0024_00001568_7000_4000.tif,85-45,2,17,50437.0,10000.0
O2023_85_45_1_0024_00001568_8000_3000.tif,85-45,2,20,56568.0,10000.0
O2023_85_45_1_0024_00001568_8000_4000.tif,85-45,2,27,86716.0,10000.0
O2023_85_45_1_0024_00001568_8760_3000.tif,85-45,2,13,37503.0,10000.0
O2023_85_45_1_0024_00001568_8760_4000.tif,85-45,2,18,59620.0,10000.0
O2023_85_45_1_0024_00001569_6000_2000.tif,85-45,2,13,48110.0,10000.0
O2023_85_45_1_0024_00001569_6000_3000.tif,85-45,2,8,21490.0,10000.0
O2023_85_45_1_0024_00001569_7000_2000.tif,85-45,2,16,53033.0,10000.0
O2023_85_45_1_0024_00001569_7000_3000.tif,85-45,2,11,32076.0,10000.0
O2023_85_45_1_0024_00001569_8000_2000.tif,85-45,2,27,83460.0,10000.0
O2023_85_45_1_0024_00001569_8000_3000.tif,85-45,2,19,53878.0,10000.0
O2023_85_45_1_0024_00001569_8760_2000.tif,85-45,2,18,70120.0,10000.0
O2023_85_45_1_0024_00001569_8760_3000.tif,85-45,2,13,45899.0,10000.0
O2023_85_45_1_0024_00001570_6000_1000.tif,85-45,2,14,36370.0,10000.0
O2023_85_45_1_0024_00001570_7000_0.tif,85-45,2,14,39336.0,10000.0
O2023_85_45_1_0024_00001570_7000_1000.tif,85-45,2,17,43600.0,10000.0
O2023_85_45_1_0024_00001570_8000_0.tif,85-45,2,23,63617.0,10000.0
O2023_85_45_1_0024_00001570_8000_1000.tif,85-45,2,27,69702.0,10000.0
O2023_85_45_1_0024_00001570_8770_1000.tif,85-45,2,18,69627.0,10000.0
O2023_85_45_1_0024_00001570_9000_0.tif,85-45,2,15,59864.0,10000.0
O2023_85_45_1_0024_00001571_7000_0.tif,85-45,2,9,22902.0,10000.0
O2023_85_45_1_0024_00001571_8000_0.tif,85-45,2,16,38941.0,10000.0
O2023_85_45_1_0024_00001571_9000_0.tif,85-45,2,11,42019.0,10000.0
O2023_85_45_1_0025_00001585_5000_0.tif,85-45,2,14,44382.0,10000.0
O2023_85_45_1_0025_00001585_6000_0.tif,85-45,2,18,52676.0,10000.0
O2023_85_45_1_0025_00001586_2000_0.tif,85-45,2,15,27232.0,10000.0
O2023_85_45_1_0025_00001586_3000_0.tif,85-45,2,10,44553.0,10000.0
O2023_85_45_1_0025_00001586_5000_0.tif,85-45,2,15,30124.0,10000.0
O2023_85_45_1_0025_00001586_6000_0.tif,85-45,2,21,64202.0,10000.0
O2023_85_45_1_0025_00001586_7000_0.tif,85-45,2,17,34252.0,10000.0
O2023_85_45_1_0025_00001586_7000_1000.tif,85-45,2,16,45432.0,10000.0
O2023_85_45_1_0025_00001586_8000_0.tif,85-45,2,10,42932.0,10000.0
O2023_85_45_1_0025_00001586_8000_1000.tif,85-45,2,9,48484.0,10000.0
O2023_85_45_1_0025_00001587_1000_1000.tif,85-45,2,14,47250.0,10000.0
O2023_85_45_1_0025_00001587_2000_0.tif,85-45,2,12,30133.0,10000.0
O2023_85_45_1_0025_00001587_2000_1000.tif,85-45,2,18,50967.0,10000.0
O2023_85_45_1_0025_00001587_3000_0.tif,85-45,2,19,52168.0,10000.0
O2023_85_45_1_0025_00001587_3000_1000.tif,85-45,2,29,83060.0,10000.0
O2023_85_45_1_0025_00001587_4000_1000.tif,85-45,2,19,43028.0,10000.0
O2023_85_45_1_0025_00001587_6000_2000.tif,85-45,2,15,73375.0,10000.0
O2023_85_45_1_0025_00001587_7000_2000.tif,85-45,2,21,46736.0,10000.0
O2023_85_45_1_0025_00001587_8000_2000.tif,85-45,2,17,45372.0,10000.0
O2023_85_45_1_0025_00001587_8000_3000.tif,85-45,2,14,43172.0,10000.0
O2023_85_45_1_0025_00001588_1000_2000.tif,85-45,2,12,44300.0,10000.0
O2023_85_45_1_0025_00001588_1000_3000.tif,85-45,2,12,29661.0,10000.0
O2023_85_45_1_0025_00001588_2000_2000.tif,85-45,2,14,52110.0,10000.0
O2023_85_45_1_0025_00001588_2000_3000.tif,85-45,2,15,37170.0,10000.0
O2023_85_45_1_0025_00001588_3000_2000.tif,85-45,2,25,87487.0,10000.0
O2023_85_45_1_0025_00001588_3000_3000.tif,85-45,2,23,68096.0,10000.0
O2023_85_45_1_0025_00001588_6000_4000.tif,85-45,2,15,75948.0,10000.0
O2023_85_45_1_0025_00001588_7000_4000.tif,85-45,2,16,51149.0,10000.0
O2023_85_45_1_0025_00001588_8000_3000.tif,85-45,2,11,30958.0,10000.0
O2023_85_45_1_0025_00001588_8000_4000.tif,85-45,2,17,54584.0,10000.0
O2023_85_45_1_0025_00001588_8000_5000.tif,85-45,2,10,25466.0,10000.0
O2023_85_45_1_0025_00001588_8880_1000.tif,85-45,2,12,39245.0,10000.0
O2023_85_45_1_0025_00001588_9000_0.tif,85-45,2,15,43189.0,10000.0
O2023_85_45_1_0025_00001589_0_4000.tif,85-45,2,6,41359.0,10000.0
O2023_85_45_1_0025_00001589_1000_4000.tif,85-45,2,13,51620.0,10000.0
O2023_85_45_1_0025_00001589_2000_3000.tif,85-45,2,9,30587.0,10000.0
O2023_85_45_1_0025_00001589_2000_4000.tif,85-45,2,16,53313.0,10000.0
O2023_85_45_1_0025_00001589_2000_5000.tif,85-45,2,8,23222.0,10000.0
O2023_85_45_1_0025_00001589_3000_3000.tif,85-45,2,16,52298.0,10000.0
O2023_85_45_1_0025_00001589_3000_4000.tif,85-45,2,27,100880.0,10000.0
O2023_85_45_1_0025_00001589_3000_5000.tif,85-45,2,14,42527.0,10000.0
O2023_85_45_1_0025_00001589_6000_5000.tif,85-45,2,15,74313.0,10000.0
O2023_85_45_1_0025_00001589_7000_5000.tif,85-45,2,13,35795.0,10000.0
O2023_85_45_1_0025_00001589_7000_6000.tif,85-45,2,12,39745.0,10000.0
O2023_85_45_1_0025_00001589_8000_5000.tif,85-45,2,17,45362.0,10000.0
O2023_85_45_1_0025_00001589_8000_6000.tif,85-45,2,16,49412.0,10000.0
O2023_85_45_1_0025_00001589_8000_7000.tif,85-45,2,12,32756.0,10000.0
O2023_85_45_1_0025_00001589_8870_1000.tif,85-45,2,8,23629.0,10000.0
O2023_85_45_1_0025_00001589_8870_2000.tif,85-45,2,16,68140.0,10000.0
O2023_85_45_1_0025_00001590_0_5000.tif,85-45,2,12,37300.0,10000.0
O2023_85_45_1_0025_00001590_0_6000.tif,85-45,2,14,24590.0,10000.0
O2023_85_45_1_0025_00001590_1000_5000.tif,85-45,2,14,38381.0,10000.0
O2023_85_45_1_0025_00001590_1000_6000.tif,85-45,2,17,38300.0,10000.0
O2023_85_45_1_0025_00001590_1000_7000.tif,85-45,2,11,21610.0,10000.0
O2023_85_45_1_0025_00001590_2000_5000.tif,85-45,2,24,51446.0,10000.0
O2023_85_45_1_0025_00001590_2000_6000.tif,85-45,2,26,43416.0,10000.0
O2023_85_45_1_0025_00001590_2000_7000.tif,85-45,2,18,30018.0,10000.0
O2023_85_45_1_0025_00001590_3000_5000.tif,85-45,2,16,85764.0,10000.0
O2023_85_45_1_0025_00001590_3000_6000.tif,85-45,2,17,84403.0,10000.0
O2023_85_45_1_0025_00001590_3000_7000.tif,85-45,2,12,54191.0,10000.0
O2023_85_45_1_0025_00001590_5000_7000.tif,85-45,2,15,24879.0,10000.0
O2023_85_45_1_0025_00001590_6000_7000.tif,85-45,2,20,57047.0,10000.0
O2023_85_45_1_0025_00001590_7000_7000.tif,85-45,2,15,27466.0,10000.0
O2023_85_45_1_0025_00001590_8000_6000.tif,85-45,2,6,34029.0,10000.0
O2023_85_45_1_0025_00001590_8000_7000.tif,85-45,2,9,41717.0,10000.0
O2023_85_45_1_0025_00001590_8860_3000.tif,85-45,2,13,57868.0,10000.0
O2023_85_45_1_0025_00001590_8860_4000.tif,85-45,2,13,69721.0,10000.0
O2023_85_45_1_0025_00001591_1000_7000.tif,85-45,2,14,30374.0,10000.0
O2023_85_45_1_0025_00001591_2000_7000.tif,85-45,2,23,48783.0,10000.0
O2023_85_45_1_0025_00001591_3000_7000.tif,85-45,2,15,59941.0,10000.0
O2023_85_45_1_0025_00001591_8840_5000.tif,85-45,2,24,91860.0,10000.0
O2023_85_45_1_0025_00001592_8000_7000.tif,85-45,2,16,26341.0,10000.0
O2023_85_45_1_0025_00001592_8810_6000.tif,85-45,2,32,57138.0,10000.0
O2023_85_45_1_0025_00001592_8810_7000.tif,85-45,2,37,85017.0,10000.0
O2023_85_45_1_0026_00002352_3000_7000.tif,85-45,2,12,43546.0,10000.0
O2023_85_45_1_0026_00002352_4000_7000.tif,85-45,2,24,67800.0,10000.0
O2023_85_45_1_0026_00002352_5000_7000.tif,85-45,2,18,53321.0,10000.0
O2023_85_45_1_0026_00002353_2000_6000.tif,85-45,2,13,45430.0,10000.0
O2023_85_45_1_0026_00002353_2000_7000.tif,85-45,2,16,59440.0,10000.0
O2023_85_45_1_0026_00002353_3000_5000.tif,85-45,2,18,61748.0,10000.0
O2023_85_45_1_0026_00002353_3000_6000.tif,85-45,2,34,85393.0,10000.0
O2023_85_45_1_0026_00002353_3000_7000.tif,85-45,2,36,94935.0,10000.0
O2023_85_45_1_0026_00002353_4000_5000.tif,85-45,2,30,92900.0,10000.0
O2023_85_45_1_0026_00002353_4000_6000.tif,85-45,2,33,71325.0,10000.0
O2023_85_45_1_0026_00002353_5000_5000.tif,85-45,2,23,74839.0,10000.0
O2023_85_45_1_0026_00002354_2000_4000.tif,85-45,2,8,25091.0,10000.0
O2023_85_45_1_0026_00002354_2000_5000.tif,85-45,2,16,66172.0,10000.0
O2023_85_45_1_0026_00002354_3000_3000.tif,85-45,2,12,37096.0,10000.0
O2023_85_45_1_0026_00002354_3000_4000.tif,85-45,2,28,79404.0,10000.0
O2023_85_45_1_0026_00002354_3000_5000.tif,85-45,2,32,99000.0,10000.0
O2023_85_45_1_0026_00002354_4000_3000.tif,85-45,2,24,57000.0,10000.0
O2023_85_45_1_0026_00002354_4000_4000.tif,85-45,2,36,94653.0,10000.0
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,18,44199.0,10000.0
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,24,76958.0,10000.0
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,20,36472.0,10000.0
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,11,30720.0,10000.0
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,17,42052.0,10000.0
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,16,50172.0,10000.0
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,12,38373.0,10000.0
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,20,65936.0,10000.0
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,37,90589.0,10000.0
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,24,63100.0,10000.0
O2023_85_45_1_0026_00002355_4000_2000.tif,85-45,2,32,103100.0,10000.0
O2023_85_45_1_0026_00002355_4000_3000.tif,85-45,2,30,60773.0,10000.0
O2023_85_45_1_0026_00002355_5000_2000.tif,85-45,2,24,86885.0,10000.0
O2023_85_45_1_0026_00002356_0_5000.tif,85-45,2,21,47492.0,10000.0
O2023_85_45_1_0026_00002356_1000_4000.tif,85-45,2,7,21728.0,10000.0
O2023_85_45_1_0026_00002356_1000_5000.tif,85-45,2,18,49268.0,10000.0
O2023_85_45_1_0026_00002356_1000_6000.tif,85-45,2,14,36952.0,10000.0
O2023_85_45_1_0026_00002356_1000_7000.tif,85-45,2,10,22184.0,10000.0
O2023_85_45_1_0026_00002356_2000_1000.tif,85-45,2,11,33485.0,10000.0
O2023_85_45_1_0026_00002356_2000_2000.tif,85-45,2,15,55895.0,10000.0
O2023_85_45_1_0026_00002356_3000_0.tif,85-45,2,14,46870.0,10000.0
O2023_85_45_1_0026_00002356_3000_1000.tif,85-45,2,32,79578.0,10000.0
O2023_85_45_1_0026_00002356_3000_2000.tif,85-45,2,30,93200.0,10000.0
O2023_85_45_1_0026_00002356_4000_0.tif,85-45,2,26,79600.0,10000.0
O2023_85_45_1_0026_00002356_4000_1000.tif,85-45,2,35,83292.0,10000.0
O2023_85_45_1_0026_00002356_5000_0.tif,85-45,2,20,65787.0,10000.0
O2023_85_45_1_0026_00002356_5000_1000.tif,85-45,2,21,65006.0,10000.0
O2023_85_45_1_0026_00002357_0_3000.tif,85-45,2,16,25864.0,10000.0
O2023_85_45_1_0026_00002357_0_4000.tif,85-45,2,17,46018.0,10000.0
O2023_85_45_1_0026_00002357_1000_3000.tif,85-45,2,15,36652.0,10000.0
O2023_85_45_1_0026_00002357_1000_4000.tif,85-45,2,18,53612.0,10000.0
O2023_85_45_1_0026_00002357_2000_0.tif,85-45,2,16,60805.0,10000.0
O2023_85_45_1_0026_00002357_3000_0.tif,85-45,2,35,97404.0,10000.0
O2023_85_45_1_0026_00002358_0_2000.tif,85-45,2,19,50529.0,10000.0
O2023_85_45_1_0026_00002358_1000_1000.tif,85-45,2,9,25986.0,10000.0
O2023_85_45_1_0026_00002358_1000_2000.tif,85-45,2,17,52558.0,10000.0
O2023_85_45_1_0026_00002358_1000_3000.tif,85-45,2,12,30852.0,10000.0
O2023_85_45_1_0026_00002359_0_0.tif,85-45,2,17,36010.0,10000.0
O2023_85_45_1_0026_00002359_1000_0.tif,85-45,2,17,43108.0,10000.0
O2023_85_45_1_0026_00002359_1000_1000.tif,85-45,2,16,48332.0,10000.0
O2023_85_45_1_0026_00002360_1000_0.tif,85-45,2,10,25466.0,10000.0
O2023_85_48_1_0052_00000181_9000_0.tif,85-48,0,8,34001.0,10000.0
O2023_85_48_1_0052_00000182_3000_0.tif,85-48,0,11,26036.0,10000.0
O2023_85_48_1_0052_00000182_4000_0.tif,85-48,0,26,70835.0,10000.0
O2023_85_48_1_0052_00000182_4000_1000.tif,85-48,0,19,71107.0,10000.0
O2023_85_48_1_0052_00000182_5000_0.tif,85-48,0,33,89918.0,10000.0
O2023_85_48_1_0052_00000182_5000_1000.tif,85-48,0,23,90100.0,10000.0
O2023_85_48_1_0052_00000182_6000_0.tif,85-48,0,29,98837.0,10000.0
O2023_85_48_1_0052_00000182_6000_1000.tif,85-48,0,23,101938.0,10000.0
O2023_85_48_1_0052_00000182_8790_1000.tif,85-48,0,10,28970.0,10000.0
O2023_85_48_1_0052_00000182_8790_2000.tif,85-48,0,10,18530.0,10000.0
O2023_85_48_1_0052_00000183_3000_2000.tif,85-48,0,14,35429.0,10000.0
O2023_85_48_1_0052_00000183_4000_2000.tif,85-48,0,32,84960.0,10000.0
O2023_85_48_1_0052_00000183_5000_1000.tif,85-48,0,25,80250.0,10000.0
O2023_85_48_1_0052_00000183_5000_2000.tif,85-48,0,39,90830.0,10000.0
O2023_85_48_1_0052_00000183_6000_1000.tif,85-48,0,20,88222.0,10000.0
O2023_85_48_1_0052_00000183_6000_2000.tif,85-48,0,35,99928.0,10000.0
O2023_85_48_1_0052_00000183_8770_3000.tif,85-48,0,11,38400.0,10000.0
O2023_85_48_1_0052_00000184_3000_3000.tif,85-48,0,12,27411.0,10000.0
O2023_85_48_1_0052_00000184_4000_3000.tif,85-48,0,28,69783.0,10000.0
O2023_85_48_1_0052_00000184_4000_4000.tif,85-48,0,23,77286.0,10000.0
O2023_85_48_1_0052_00000184_5000_3000.tif,85-48,0,35,91124.0,10000.0
O2023_85_48_1_0052_00000184_5000_4000.tif,85-48,0,27,92755.0,10000.0
O2023_85_48_1_0052_00000184_6000_3000.tif,85-48,0,29,97946.0,10000.0
O2023_85_48_1_0052_00000184_6000_4000.tif,85-48,0,25,102629.0,10000.0
O2023_85_48_1_0052_00000184_8770_4000.tif,85-48,0,13,25385.0,10000.0
O2023_85_48_1_0052_00000184_8770_5000.tif,85-48,0,14,25073.0,10000.0
O2023_85_48_1_0052_00000185_3000_5000.tif,85-48,0,14,39384.0,10000.0
O2023_85_48_1_0052_00000185_4000_5000.tif,85-48,0,34,83341.0,10000.0
O2023_85_48_1_0052_00000185_5000_4000.tif,85-48,0,23,71232.0,10000.0
O2023_85_48_1_0052_00000185_5000_5000.tif,85-48,0,43,89137.0,10000.0
O2023_85_48_1_0052_00000185_5000_6000.tif,85-48,0,23,69563.0,10000.0
O2023_85_48_1_0052_00000185_6000_4000.tif,85-48,0,18,76568.0,10000.0
O2023_85_48_1_0052_00000185_6000_5000.tif,85-48,0,38,95773.0,10000.0
O2023_85_48_1_0052_00000185_6000_6000.tif,85-48,0,22,76349.0,10000.0
O2023_85_48_1_0052_00000185_8750_6000.tif,85-48,0,15,42164.0,10000.0
O2023_85_48_1_0052_00000185_8750_7000.tif,85-48,0,15,31484.0,10000.0
O2023_85_48_1_0052_00000186_3000_6000.tif,85-48,0,10,26037.0,10000.0
O2023_85_48_1_0052_00000186_3000_7000.tif,85-48,0,14,36659.0,10000.0
O2023_85_48_1_0052_00000186_4000_6000.tif,85-48,0,24,66382.0,10000.0
O2023_85_48_1_0052_00000186_4000_7000.tif,85-48,0,33,77650.0,10000.0
O2023_85_48_1_0052_00000186_5000_6000.tif,85-48,0,31,91133.0,10000.0
O2023_85_48_1_0052_00000186_5000_7000.tif,85-48,0,41,87213.0,10000.0
O2023_85_48_1_0052_00000186_6000_6000.tif,85-48,0,26,96187.0,10000.0
O2023_85_48_1_0052_00000186_6000_7000.tif,85-48,0,35,92069.0,10000.0
O2023_85_48_1_0053_00000195_7000_6000.tif,85-48,0,17,45470.0,10000.0
O2023_85_48_1_0053_00000195_7000_7000.tif,85-48,0,23,46342.0,10000.0
O2023_85_48_1_0053_00000195_8000_6000.tif,85-48,0,15,44676.0,10000.0
O2023_85_48_1_0053_00000195_8000_7000.tif,85-48,0,16,39586.0,10000.0
O2023_85_48_1_0053_00000195_8780_6000.tif,85-48,0,7,40438.0,10000.0
O2023_85_48_1_0053_00000195_8780_7000.tif,85-48,0,7,31034.0,10000.0
O2023_85_48_1_0053_00000196_6000_5000.tif,85-48,0,25,78235.0,10000.0
O2023_85_48_1_0053_00000196_6000_6000.tif,85-48,0,25,76232.0,10000.0
O2023_85_48_1_0053_00000196_6000_7000.tif,85-48,0,18,41111.0,10000.0
O2023_85_48_1_0053_00000196_7000_4000.tif,85-48,0,12,41600.0,10000.0
O2023_85_48_1_0053_00000196_7000_5000.tif,85-48,0,20,48103.0,10000.0
O2023_85_48_1_0053_00000196_7000_6000.tif,85-48,0,14,33022.0,10000.0
O2023_85_48_1_0053_00000196_7000_7000.tif,85-48,0,9,15768.0,10000.0
O2023_85_48_1_0053_00000196_8000_4000.tif,85-48,0,12,41600.0,10000.0
O2023_85_48_1_0053_00000196_8000_5000.tif,85-48,0,12,34670.0,10000.0
O2023_85_48_1_0053_00000196_8790_4000.tif,85-48,0,6,37502.0,10000.0
O2023_85_48_1_0053_00000196_8790_5000.tif,85-48,0,5,23033.0,10000.0
O2023_85_48_1_0053_00000197_0_6000.tif,85-48,0,31,93903.0,10000.0
O2023_85_48_1_0053_00000197_0_7000.tif,85-48,0,34,99901.0,10000.0
O2023_85_48_1_0053_00000197_5000_7000.tif,85-48,0,14,44183.0,10000.0
O2023_85_48_1_0053_00000197_6000_4000.tif,85-48,0,28,101253.0,10000.0
O2023_85_48_1_0053_00000197_7000_3000.tif,85-48,0,21,45477.0,10000.0
O2023_85_48_1_0053_00000197_7000_4000.tif,85-48,0,16,49493.0,10000.0
O2023_85_48_1_0053_00000197_8000_3000.tif,85-48,0,16,42116.0,10000.0
O2023_85_48_1_0053_00000197_8790_3000.tif,85-48,0,7,35559.0,10000.0
O2023_85_48_1_0053_00000198_0_4000.tif,85-48,0,24,93402.0,10000.0
O2023_85_48_1_0053_00000198_0_5000.tif,85-48,0,30,101403.0,10000.0
O2023_85_48_1_0053_00000198_3000_6000.tif,85-48,0,18,48696.0,10000.0
O2023_85_48_1_0053_00000198_3000_7000.tif,85-48,0,18,27947.0,10000.0
O2023_85_48_1_0053_00000198_4000_6000.tif,85-48,0,33,90617.0,10000.0
O2023_85_48_1_0053_00000198_4000_7000.tif,85-48,0,35,76644.0,10000.0
O2023_85_48_1_0053_00000198_5000_5000.tif,85-48,0,15,53087.0,10000.0
O2023_85_48_1_0053_00000198_5000_6000.tif,85-48,0,24,73236.0,10000.0
O2023_85_48_1_0053_00000198_5000_7000.tif,85-48,0,25,71923.0,10000.0
O2023_85_48_1_0053_00000198_6000_2000.tif,85-48,0,26,89694.0,10000.0
O2023_85_48_1_0053_00000198_6000_3000.tif,85-48,0,22,63121.0,10000.0
O2023_85_48_1_0053_00000198_7000_1000.tif,85-48,0,15,44338.0,10000.0
O2023_85_48_1_0053_00000198_7000_2000.tif,85-48,0,19,49471.0,10000.0
O2023_85_48_1_0053_00000198_7000_3000.tif,85-48,0,11,25471.0,10000.0
O2023_85_48_1_0053_00000198_8000_1000.tif,85-48,0,14,44100.0,10000.0
O2023_85_48_1_0053_00000198_8000_2000.tif,85-48,0,10,30820.0,10000.0
O2023_85_48_1_0053_00000198_8780_1000.tif,85-48,0,7,39652.0,10000.0
O2023_85_48_1_0053_00000198_8780_2000.tif,85-48,0,4,17652.0,10000.0
O2023_85_48_1_0053_00000199_0_2000.tif,85-48,0,17,66917.0,10000.0
O2023_85_48_1_0053_00000199_0_3000.tif,85-48,0,36,92263.0,10000.0
O2023_85_48_1_0053_00000199_0_4000.tif,85-48,0,23,86505.0,10000.0
O2023_85_48_1_0053_00000199_2000_4000.tif,85-48,0,5,24529.0,10000.0
O2023_85_48_1_0053_00000199_3000_4000.tif,85-48,0,17,54607.0,10000.0
O2023_85_48_1_0053_00000199_4000_4000.tif,85-48,0,28,89276.0,10000.0
O2023_85_48_1_0053_00000199_4000_5000.tif,85-48,0,31,69860.0,10000.0
O2023_85_48_1_0053_00000199_5000_4000.tif,85-48,0,19,80058.0,10000.0
O2023_85_48_1_0053_00000199_5000_5000.tif,85-48,0,22,72168.0,10000.0
O2023_85_48_1_0053_00000199_6000_1000.tif,85-48,0,28,92798.0,10000.0
O2023_85_48_1_0053_00000199_7000_0.tif,85-48,0,22,45901.0,10000.0
O2023_85_48_1_0053_00000199_7000_1000.tif,85-48,0,15,41540.0,10000.0
O2023_85_48_1_0053_00000199_8000_0.tif,85-48,0,16,39346.0,10000.0
O2023_85_48_1_0053_00000199_9000_0.tif,85-48,0,7,30354.0,10000.0
O2023_85_48_1_0053_00000200_0_1000.tif,85-48,0,26,96045.0,10000.0
O2023_85_48_1_0053_00000200_0_2000.tif,85-48,0,26,102317.0,10000.0
O2023_85_48_1_0053_00000200_3000_3000.tif,85-48,0,18,41523.0,10000.0
O2023_85_48_1_0053_00000200_4000_3000.tif,85-48,0,34,85360.0,10000.0
O2023_85_48_1_0053_00000200_5000_2000.tif,85-48,0,16,66052.0,10000.0
O2023_85_48_1_0053_00000200_5000_3000.tif,85-48,0,24,70319.0,10000.0
O2023_85_48_1_0053_00000200_5000_4000.tif,85-48,0,14,56857.0,10000.0
O2023_85_48_1_0053_00000200_6000_0.tif,85-48,0,19,48224.0,10000.0
O2023_85_48_1_0053_00000200_7000_0.tif,85-48,0,9,18458.0,10000.0
O2023_85_48_1_0053_00000201_0_0.tif,85-48,0,37,97606.0,10000.0
O2023_85_48_1_0053_00000201_3000_1000.tif,85-48,0,18,55560.0,10000.0
O2023_85_48_1_0053_00000201_4000_1000.tif,85-48,0,32,93329.0,10000.0
O2023_85_48_1_0053_00000201_4000_2000.tif,85-48,0,21,59304.0,10000.0
O2023_85_48_1_0053_00000201_5000_1000.tif,85-48,0,23,79260.0,10000.0
O2023_85_48_1_0053_00000201_5000_2000.tif,85-48,0,16,71031.0,10000.0
O2023_85_48_1_0053_00000202_3000_0.tif,85-48,0,18,32173.0,10000.0
O2023_85_48_1_0053_00000202_4000_0.tif,85-48,0,35,78908.0,10000.0
O2023_85_48_1_0053_00000202_5000_0.tif,85-48,0,25,73999.0,10000.0
O2023_85_48_1_0053_00000202_5000_1000.tif,85-48,0,13,49107.0,10000.0
O2023_85_48_1_0054_00000559_0_0.tif,85-48,0,25,82069.0,10000.0
O2023_85_48_1_0054_00000559_1000_0.tif,85-48,0,13,34946.0,10000.0
O2023_85_48_1_0054_00000560_0_1000.tif,85-48,0,26,95557.0,10000.0
O2023_85_48_1_0054_00000560_0_2000.tif,85-48,0,19,50787.0,10000.0
O2023_85_48_1_0054_00000560_1000_0.tif,85-48,0,17,45236.0,10000.0
O2023_85_48_1_0054_00000560_1000_1000.tif,85-48,0,16,48006.0,10000.0
O2023_85_48_1_0054_00000560_1000_2000.tif,85-48,0,8,18614.0,10000.0
O2023_85_48_1_0054_00000560_2000_0.tif,85-48,0,15,44690.0,10000.0
O2023_85_48_1_0054_00000560_2000_1000.tif,85-48,0,8,25966.0,10000.0
O2023_85_48_1_0054_00000561_0_3000.tif,85-48,0,28,93882.0,10000.0
O2023_85_48_1_0054_00000561_1000_2000.tif,85-48,0,22,44709.0,10000.0
O2023_85_48_1_0054_00000561_1000_3000.tif,85-48,0,15,40580.0,10000.0
O2023_85_48_1_0054_00000561_2000_2000.tif,85-48,0,16,39878.0,10000.0
O2023_85_48_1_0054_00000562_0_4000.tif,85-48,0,26,85596.0,10000.0
O2023_85_48_1_0054_00000562_0_5000.tif,85-48,0,22,63169.0,10000.0
O2023_85_48_1_0054_00000562_1000_3000.tif,85-48,0,15,43770.0,10000.0
O2023_85_48_1_0054_00000562_1000_4000.tif,85-48,0,18,46177.0,10000.0
O2023_85_48_1_0054_00000562_1000_5000.tif,85-48,0,10,23517.0,10000.0
O2023_85_48_1_0054_00000562_2000_3000.tif,85-48,0,14,43700.0,10000.0
